ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,LargePhoto,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
243,FR-R92R-44,14,LB ,CM ,HL Road Frame - Red, 44,Cuadro de carretera GA: rojo, 44,Cadre de vÇlo de route HL - rouge, 44,868.6342,1,Red,500,375,1431.5000,44,42-46 CM,2.1200000000000001,1,R ,858.9000,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2013-07-01 00:00:00.000,NULL,Current
244,FR-R92R-48,14,LB ,CM ,HL Road Frame - Red, 48,Cuadro de carretera GA: rojo, 48,Cadre de vÇlo de route HL - rouge, 48,747.9682,1,Red,500,375,1263.4598,48,48-52 CM,2.1600000000000001,1,R ,758.0759,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
245,FR-R92R-48,14,LB ,CM ,HL Road Frame - Red, 48,Cuadro de carretera GA: rojo, 48,Cadre de vÇlo de route HL - rouge, 48,722.2568,1,Red,500,375,1301.3636,48,48-52 CM,2.1600000000000001,1,R ,780.8182,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
246,FR-R92R-48,14,LB ,CM ,HL Road Frame - Red, 48,Cuadro de carretera GA: rojo, 48,Cadre de vÇlo de route HL - rouge, 48,868.6342,1,Red,500,375,1431.5000,48,48-52 CM,2.1600000000000001,1,R ,858.9000,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2013-07-01 00:00:00.000,NULL,Current
247,FR-R92R-52,14,LB ,CM ,HL Road Frame - Red, 52,Cuadro de carretera GA: rojo, 52,Cadre de vÇlo de route HL - rouge, 52,747.9682,1,Red,500,375,1263.4598,52,48-52 CM,2.2000000000000002,1,R ,758.0759,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
248,FR-R92R-52,14,LB ,CM ,HL Road Frame - Red, 52,Cuadro de carretera GA: rojo, 52,Cadre de vÇlo de route HL - rouge, 52,722.2568,1,Red,500,375,1301.3636,52,48-52 CM,2.2000000000000002,1,R ,780.8182,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
249,FR-R92R-52,14,LB ,CM ,HL Road Frame - Red, 52,Cuadro de carretera GA: rojo, 52,Cadre de vÇlo de route HL - rouge, 52,868.6342,1,Red,500,375,1431.5000,52,48-52 CM,2.2000000000000002,1,R ,858.9000,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2013-07-01 00:00:00.000,NULL,Current
250,FR-R92R-56,14,LB ,CM ,HL Road Frame - Red, 56,Cuadro de carretera GA: rojo, 56,Cadre de vÇlo de route HL - rouge, 56,747.9682,1,Red,500,375,1263.4598,56,54-58 CM,2.2400000000000002,1,R ,758.0759,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
251,FR-R92R-56,14,LB ,CM ,HL Road Frame - Red, 56,Cuadro de carretera GA: rojo, 56,Cadre de vÇlo de route HL - rouge, 56,722.2568,1,Red,500,375,1301.3636,56,54-58 CM,2.2400000000000002,1,R ,780.8182,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
252,FR-R92R-56,14,LB ,CM ,HL Road Frame - Red, 56,Cuadro de carretera GA: rojo, 56,Cadre de vÇlo de route HL - rouge, 56,868.6342,1,Red,500,375,1431.5000,56,54-58 CM,2.2400000000000002,1,R ,858.9000,H ,U ,HL Road Frame,0x47494638,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,Notre cadre en aluminium plus lÇger et de qualitÇ supÇrieure fabriquÇ Ö partir du tout dernier alliageˇ; cadre soudÇ et traitÇ Ö chaud pour une meilleure rÇsistance. Le rÇsultat d'une conception innovante pour un confort et des performances maximum.,???????????????????????;????????,?????????????????????????????,??? ?? ????? ???? ??????? ?????????? ????? ????? ??????? ????? ?? ???? ??????? ????????? ??? ????? ???????? ??????? ?????? ????. ????? ??????? ???????? ???? ????? ?????? ???????.,????? ?????????? ???? ????????? ????? ???? ????? ???????? ?????? ?????; ?????? ????, ??? ?????? ??????? ????. ?????? ?????? ???? ?? ???? ????? ?????? ????????? ??????.,????????????????????????????????????????????? ???????????????????????? ?????????????????????????????????????????  ????????????????????? ??????????????????????????????????????????????,Unser leichtester und hochwertigster Aluminiumrahmen aus der neuesten Legierung; geschwei·t und hitzebehandelt fÅr noch mehr StabilitÑt. Unser innovatives Design bietet maximalen Komfort und maximale Leistung.,?????????????/??????????? ???????????????????????????????????????????????????????????,"En yeni alasimdan imal edilme, en hafif ve en kaliteli alÅminyum kadromuz, daha gÅálÅ olmasi iáin kaynaklandi ve tavlandi. Yenilikái tasarimimiz maksimum konfor ve performans sunar.",2013-07-01 00:00:00.000,NULL,Current
253,FR-R38B-58,14,LB ,CM ,LL Road Frame - Black, 58,Cuadro de carretera GB: negro, 58,Cadre de vÇlo de route LL - noir, 58,176.1997,1,Black,500,375,297.6346,58,54-58 CM,2.46,1,R ,178.5808,L ,U ,LL Road Frame,0x47494638,The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.,Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un träs bon rapport qualitÇ-prix.,LL ????????????,????????????????????,???? ?????? LL Frame ????? ???? ??????? ?? ????? ??????? ????? ??????? ??????? ?? ???? ?? ?????????? ??? ????? ??????? ?????????.,????? ?- LL ????? ????? ????? ????? ??? ???, ????? ????? ????? ????? ?? ????? ????????? ????? ????.,???? LL ?????????????????????????????? ???????????????????????? ????????????????????????????,Mit dem LL-Rahmen fahren Sie sicher und komfortabel und profitieren von erstklassiger Sto·dÑmpfung in einem kostengÅnstigen Aluminiumrahmen.,LL ???????????????????????????????? ?????????????????????,"LL Kadro gÅvenli ve konforlu sÅrÅs sunar, degerine uygun olarak fiyatlandirilan alÅminyum kadrosu ÅstÅn áarpma siddeti emisi saglar.",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,NULL
