FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
8296,20110801,5,6,1,99,38500.0,2011-08-01 00:00:00.000
8297,20110801,5,6,2,101,498900.0,2011-08-01 00:00:00.000
8298,20110801,5,6,1,101,383801.0,2011-08-01 00:00:00.000
8299,20110801,5,7,1,4,473488.0,2011-08-01 00:00:00.000
8300,20110801,5,7,1,6,438230.0,2011-08-01 00:00:00.000
8301,20110801,5,7,1,7,12911.0,2011-08-01 00:00:00.000
8302,20110801,5,7,1,8,8764.0,2011-08-01 00:00:00.000
8303,20110801,5,7,1,13,63762.0,2011-08-01 00:00:00.000
8304,20110801,5,7,1,14,43823.0,2011-08-01 00:00:00.000
8305,20110801,5,7,1,15,82387.0,2011-08-01 00:00:00.000
8306,20110801,5,7,1,18,8232.0,2011-08-01 00:00:00.000
8307,20110801,5,7,1,19,26232.0,2011-08-01 00:00:00.000
8308,20110801,5,7,1,20,8149.0,2011-08-01 00:00:00.000
8309,20110801,5,7,1,21,44653.0,2011-08-01 00:00:00.000
8310,20110801,5,7,1,22,7062.0,2011-08-01 00:00:00.000
8311,20110801,5,7,1,23,2945.0,2011-08-01 00:00:00.000
8312,20110801,5,7,1,24,15531.0,2011-08-01 00:00:00.000
8313,20110801,5,7,1,28,12931.0,2011-08-01 00:00:00.000
8314,20110801,5,7,1,29,113226.0,2011-08-01 00:00:00.000
8315,20110801,5,7,1,31,40451.0,2011-08-01 00:00:00.000
8316,20110801,5,7,1,32,20015.0,2011-08-01 00:00:00.000
8317,20110801,5,7,1,33,15984.0,2011-08-01 00:00:00.000
8318,20110801,5,7,1,34,31903.0,2011-08-01 00:00:00.000
8319,20110801,5,7,1,35,83083.0,2011-08-01 00:00:00.000
8320,20110801,5,7,1,37,77240.0,2011-08-01 00:00:00.000
8321,20110801,5,7,1,38,19220.0,2011-08-01 00:00:00.000
8322,20110801,5,7,1,39,35956.0,2011-08-01 00:00:00.000
8323,20110801,5,7,1,40,18871.0,2011-08-01 00:00:00.000
8324,20110801,5,7,1,43,435902.0,2011-08-01 00:00:00.000
8325,20110801,5,7,1,46,450854.0,2011-08-01 00:00:00.000
8326,20110801,5,7,1,100,13584.0,2011-08-01 00:00:00.000
8327,20110801,6,1,1,60,25506.0,2011-08-01 00:00:00.000
8328,20110801,6,1,2,60,24800.0,2011-08-01 00:00:00.000
8329,20110801,6,1,1,61,2551.0,2011-08-01 00:00:00.000
8330,20110801,6,1,2,61,2100.0,2011-08-01 00:00:00.000
8331,20110801,6,1,2,62,1900.0,2011-08-01 00:00:00.000
8332,20110801,6,1,1,62,1530.0,2011-08-01 00:00:00.000
8333,20110801,6,1,1,65,287.0,2011-08-01 00:00:00.000
8334,20110801,6,1,2,65,380.0,2011-08-01 00:00:00.000
8335,20110801,6,1,2,66,280.0,2011-08-01 00:00:00.000
8336,20110801,6,1,1,66,261.0,2011-08-01 00:00:00.000
8337,20110801,6,1,2,67,200.0,2011-08-01 00:00:00.000
8338,20110801,6,1,1,67,140.0,2011-08-01 00:00:00.000
8339,20110801,6,1,2,68,100.0,2011-08-01 00:00:00.000
8340,20110801,6,1,1,68,105.0,2011-08-01 00:00:00.000
8341,20110801,6,1,1,69,29.0,2011-08-01 00:00:00.000
8342,20110801,6,1,2,71,70.0,2011-08-01 00:00:00.000
8343,20110801,6,1,1,71,53.0,2011-08-01 00:00:00.000
8344,20110801,6,1,1,73,213.0,2011-08-01 00:00:00.000
8345,20110801,6,1,2,73,300.0,2011-08-01 00:00:00.000
8346,20110801,6,1,1,74,118.0,2011-08-01 00:00:00.000
8347,20110801,6,1,2,74,200.0,2011-08-01 00:00:00.000
8348,20110801,6,1,1,76,275.0,2011-08-01 00:00:00.000
8349,20110801,6,1,2,76,280.0,2011-08-01 00:00:00.000
8350,20110801,6,1,1,77,495.0,2011-08-01 00:00:00.000
8351,20110801,6,1,2,77,480.0,2011-08-01 00:00:00.000
8352,20110801,6,1,2,78,200.0,2011-08-01 00:00:00.000
8353,20110801,6,1,1,78,165.0,2011-08-01 00:00:00.000
8354,20110801,6,1,2,80,550.0,2011-08-01 00:00:00.000
8355,20110801,6,1,1,80,670.0,2011-08-01 00:00:00.000
8356,20110801,6,1,1,81,414.0,2011-08-01 00:00:00.000
8357,20110801,6,1,2,81,380.0,2011-08-01 00:00:00.000
8358,20110801,6,1,2,82,40.0,2011-08-01 00:00:00.000
8359,20110801,6,1,1,82,44.0,2011-08-01 00:00:00.000
8360,20110801,6,1,2,83,100.0,2011-08-01 00:00:00.000
8361,20110801,6,1,1,83,153.0,2011-08-01 00:00:00.000
8362,20110801,6,1,1,84,138.0,2011-08-01 00:00:00.000
8363,20110801,6,1,2,84,100.0,2011-08-01 00:00:00.000
8364,20110801,6,1,2,85,100.0,2011-08-01 00:00:00.000
8365,20110801,6,1,1,85,122.0,2011-08-01 00:00:00.000
8366,20110801,6,1,1,87,527.0,2011-08-01 00:00:00.000
8367,20110801,6,1,2,87,480.0,2011-08-01 00:00:00.000
8368,20110801,6,1,1,89,207.0,2011-08-01 00:00:00.000
8369,20110801,6,1,1,90,318.0,2011-08-01 00:00:00.000
8370,20110801,6,1,1,91,-254.0,2011-08-01 00:00:00.000
8371,20110801,6,1,1,92,424.0,2011-08-01 00:00:00.000
8372,20110801,6,1,1,94,94.0,2011-08-01 00:00:00.000
8373,20110801,6,1,1,96,9.0,2011-08-01 00:00:00.000
8374,20110801,6,2,1,12,118654.0,2011-08-01 00:00:00.000
8375,20110801,6,2,2,60,10100.0,2011-08-01 00:00:00.000
8376,20110801,6,2,1,60,10088.0,2011-08-01 00:00:00.000
8377,20110801,6,2,1,61,907.0,2011-08-01 00:00:00.000
8378,20110801,6,2,2,61,850.0,2011-08-01 00:00:00.000
8379,20110801,6,2,1,62,807.0,2011-08-01 00:00:00.000
8380,20110801,6,2,2,62,750.0,2011-08-01 00:00:00.000
8381,20110801,6,2,1,65,174.0,2011-08-01 00:00:00.000
8382,20110801,6,2,2,65,200.0,2011-08-01 00:00:00.000
8383,20110801,6,2,2,66,200.0,2011-08-01 00:00:00.000
8384,20110801,6,2,1,66,158.0,2011-08-01 00:00:00.000
8385,20110801,6,2,2,67,80.0,2011-08-01 00:00:00.000
8386,20110801,6,2,1,67,81.0,2011-08-01 00:00:00.000
8387,20110801,6,2,1,68,60.0,2011-08-01 00:00:00.000
8388,20110801,6,2,2,68,60.0,2011-08-01 00:00:00.000
8389,20110801,6,2,1,69,17.0,2011-08-01 00:00:00.000
8390,20110801,6,2,2,71,40.0,2011-08-01 00:00:00.000
8391,20110801,6,2,1,71,26.0,2011-08-01 00:00:00.000
8392,20110801,6,2,1,73,111.0,2011-08-01 00:00:00.000
8393,20110801,6,2,2,73,120.0,2011-08-01 00:00:00.000
8394,20110801,6,2,1,74,134.0,2011-08-01 00:00:00.000
8395,20110801,6,2,2,74,100.0,2011-08-01 00:00:00.000
8396,20110801,6,2,1,76,131.0,2011-08-01 00:00:00.000
8397,20110801,6,2,2,76,100.0,2011-08-01 00:00:00.000
8398,20110801,6,2,2,77,200.0,2011-08-01 00:00:00.000
8399,20110801,6,2,1,77,236.0,2011-08-01 00:00:00.000
8400,20110801,6,2,1,78,71.0,2011-08-01 00:00:00.000
8401,20110801,6,2,2,78,80.0,2011-08-01 00:00:00.000
8402,20110801,6,2,1,80,259.0,2011-08-01 00:00:00.000
8403,20110801,6,2,2,80,280.0,2011-08-01 00:00:00.000
8404,20110801,6,2,1,81,161.0,2011-08-01 00:00:00.000
8405,20110801,6,2,2,81,200.0,2011-08-01 00:00:00.000
8406,20110801,6,2,2,82,20.0,2011-08-01 00:00:00.000
8407,20110801,6,2,1,82,16.0,2011-08-01 00:00:00.000
8408,20110801,6,2,2,83,60.0,2011-08-01 00:00:00.000
8409,20110801,6,2,1,83,55.0,2011-08-01 00:00:00.000
8410,20110801,6,2,1,84,47.0,2011-08-01 00:00:00.000
8411,20110801,6,2,2,84,50.0,2011-08-01 00:00:00.000
8412,20110801,6,2,2,85,40.0,2011-08-01 00:00:00.000
8413,20110801,6,2,1,85,44.0,2011-08-01 00:00:00.000
8414,20110801,6,2,2,87,200.0,2011-08-01 00:00:00.000
8415,20110801,6,2,1,87,234.0,2011-08-01 00:00:00.000
8416,20110801,6,2,1,89,71.0,2011-08-01 00:00:00.000
8417,20110801,6,2,1,90,109.0,2011-08-01 00:00:00.000
8418,20110801,6,2,1,91,-87.0,2011-08-01 00:00:00.000
8419,20110801,6,2,1,92,145.0,2011-08-01 00:00:00.000
8420,20110801,6,2,1,94,36.0,2011-08-01 00:00:00.000
8421,20110801,6,2,1,96,4.0,2011-08-01 00:00:00.000
8422,20110801,6,3,1,10,1209727.0,2011-08-01 00:00:00.000
8423,20110801,6,3,1,11,836918.0,2011-08-01 00:00:00.000
8424,20110801,6,3,1,60,27560.0,2011-08-01 00:00:00.000
8425,20110801,6,3,2,60,28300.0,2011-08-01 00:00:00.000
8426,20110801,6,3,2,61,3300.0,2011-08-01 00:00:00.000
8427,20110801,6,3,1,61,3307.0,2011-08-01 00:00:00.000
8428,20110801,6,3,1,62,1654.0,2011-08-01 00:00:00.000
8429,20110801,6,3,2,62,1500.0,2011-08-01 00:00:00.000
8430,20110801,6,3,1,65,358.0,2011-08-01 00:00:00.000
8431,20110801,6,3,2,65,280.0,2011-08-01 00:00:00.000
8432,20110801,6,3,1,66,325.0,2011-08-01 00:00:00.000
8433,20110801,6,3,2,66,280.0,2011-08-01 00:00:00.000
8434,20110801,6,3,1,67,169.0,2011-08-01 00:00:00.000
8435,20110801,6,3,2,67,100.0,2011-08-01 00:00:00.000
8436,20110801,6,3,1,68,124.0,2011-08-01 00:00:00.000
8437,20110801,6,3,2,68,100.0,2011-08-01 00:00:00.000
8438,20110801,6,3,1,69,36.0,2011-08-01 00:00:00.000
8439,20110801,6,3,2,71,80.0,2011-08-01 00:00:00.000
8440,20110801,6,3,1,71,65.0,2011-08-01 00:00:00.000
8441,20110801,6,3,1,73,245.0,2011-08-01 00:00:00.000
8442,20110801,6,3,2,73,220.0,2011-08-01 00:00:00.000
8443,20110801,6,3,1,74,130.0,2011-08-01 00:00:00.000
8444,20110801,6,3,2,74,100.0,2011-08-01 00:00:00.000
8445,20110801,6,3,1,76,312.0,2011-08-01 00:00:00.000
8446,20110801,6,3,2,76,280.0,2011-08-01 00:00:00.000
8447,20110801,6,3,2,77,480.0,2011-08-01 00:00:00.000
8448,20110801,6,3,1,77,562.0,2011-08-01 00:00:00.000
8449,20110801,6,3,2,78,200.0,2011-08-01 00:00:00.000
8450,20110801,6,3,1,78,169.0,2011-08-01 00:00:00.000
8451,20110801,6,3,2,80,550.0,2011-08-01 00:00:00.000
8452,20110801,6,3,1,80,655.0,2011-08-01 00:00:00.000
8453,20110801,6,3,1,81,406.0,2011-08-01 00:00:00.000
8454,20110801,6,3,2,81,380.0,2011-08-01 00:00:00.000
8455,20110801,6,3,2,82,40.0,2011-08-01 00:00:00.000
8456,20110801,6,3,1,82,40.0,2011-08-01 00:00:00.000
8457,20110801,6,3,2,83,100.0,2011-08-01 00:00:00.000
8458,20110801,6,3,1,83,140.0,2011-08-01 00:00:00.000
8459,20110801,6,3,1,84,120.0,2011-08-01 00:00:00.000
8460,20110801,6,3,2,84,100.0,2011-08-01 00:00:00.000
8461,20110801,6,3,2,85,100.0,2011-08-01 00:00:00.000
8462,20110801,6,3,1,85,112.0,2011-08-01 00:00:00.000
8463,20110801,6,3,1,87,585.0,2011-08-01 00:00:00.000
8464,20110801,6,3,2,87,550.0,2011-08-01 00:00:00.000
8465,20110801,6,3,1,89,179.0,2011-08-01 00:00:00.000
8466,20110801,6,3,1,90,276.0,2011-08-01 00:00:00.000
8467,20110801,6,3,1,91,-221.0,2011-08-01 00:00:00.000
8468,20110801,6,3,1,92,368.0,2011-08-01 00:00:00.000
8469,20110801,6,3,1,94,92.0,2011-08-01 00:00:00.000
8470,20110801,6,3,1,96,10.0,2011-08-01 00:00:00.000
8471,20110801,6,4,1,60,14040.0,2011-08-01 00:00:00.000
8472,20110801,6,4,2,60,15600.0,2011-08-01 00:00:00.000
8473,20110801,6,4,1,61,1404.0,2011-08-01 00:00:00.000
8474,20110801,6,4,2,61,1600.0,2011-08-01 00:00:00.000
8475,20110801,6,4,1,62,1404.0,2011-08-01 00:00:00.000
8476,20110801,6,4,2,62,1400.0,2011-08-01 00:00:00.000
8477,20110801,6,4,1,65,332.0,2011-08-01 00:00:00.000
8478,20110801,6,4,2,65,280.0,2011-08-01 00:00:00.000
8479,20110801,6,4,2,66,280.0,2011-08-01 00:00:00.000
8480,20110801,6,4,1,66,302.0,2011-08-01 00:00:00.000
8481,20110801,6,4,2,67,100.0,2011-08-01 00:00:00.000
8482,20110801,6,4,1,67,148.0,2011-08-01 00:00:00.000
8483,20110801,6,4,1,68,113.0,2011-08-01 00:00:00.000
8484,20110801,6,4,2,68,100.0,2011-08-01 00:00:00.000
8485,20110801,6,4,1,69,33.0,2011-08-01 00:00:00.000
8486,20110801,6,4,2,71,40.0,2011-08-01 00:00:00.000
8487,20110801,6,4,1,71,20.0,2011-08-01 00:00:00.000
8488,20110801,6,4,1,73,198.0,2011-08-01 00:00:00.000
8489,20110801,6,4,2,73,220.0,2011-08-01 00:00:00.000
8490,20110801,6,4,1,74,168.0,2011-08-01 00:00:00.000
8491,20110801,6,4,2,74,200.0,2011-08-01 00:00:00.000
8492,20110801,6,4,1,76,211.0,2011-08-01 00:00:00.000
8493,20110801,6,4,2,76,200.0,2011-08-01 00:00:00.000
8494,20110801,6,4,2,77,380.0,2011-08-01 00:00:00.000
8495,20110801,6,4,1,77,379.0,2011-08-01 00:00:00.000
8496,20110801,6,4,1,78,100.0,2011-08-01 00:00:00.000
8497,20110801,6,4,2,78,100.0,2011-08-01 00:00:00.000
8498,20110801,6,4,1,80,376.0,2011-08-01 00:00:00.000
8499,20110801,6,4,2,80,380.0,2011-08-01 00:00:00.000
8500,20110801,6,4,2,81,200.0,2011-08-01 00:00:00.000
8501,20110801,6,4,1,81,233.0,2011-08-01 00:00:00.000
8502,20110801,6,4,2,82,20.0,2011-08-01 00:00:00.000
8503,20110801,6,4,1,82,22.0,2011-08-01 00:00:00.000
8504,20110801,6,4,1,83,79.0,2011-08-01 00:00:00.000
8505,20110801,6,4,2,83,80.0,2011-08-01 00:00:00.000
8506,20110801,6,4,1,84,65.0,2011-08-01 00:00:00.000
8507,20110801,6,4,2,84,70.0,2011-08-01 00:00:00.000
8508,20110801,6,4,2,85,70.0,2011-08-01 00:00:00.000
8509,20110801,6,4,1,85,63.0,2011-08-01 00:00:00.000
8510,20110801,6,4,2,87,380.0,2011-08-01 00:00:00.000
8511,20110801,6,4,1,87,351.0,2011-08-01 00:00:00.000
8512,20110801,6,4,1,89,98.0,2011-08-01 00:00:00.000
8513,20110801,6,4,1,90,151.0,2011-08-01 00:00:00.000
8514,20110801,6,4,1,91,-121.0,2011-08-01 00:00:00.000
8515,20110801,6,4,1,92,201.0,2011-08-01 00:00:00.000
8516,20110801,6,4,1,94,53.0,2011-08-01 00:00:00.000
8517,20110801,6,4,1,96,6.0,2011-08-01 00:00:00.000
8518,20110801,6,5,2,60,8700.0,2011-08-01 00:00:00.000
8519,20110801,6,5,1,60,11830.0,2011-08-01 00:00:00.000
8520,20110801,6,5,2,61,950.0,2011-08-01 00:00:00.000
8521,20110801,6,5,1,61,1420.0,2011-08-01 00:00:00.000
8522,20110801,6,5,2,62,650.0,2011-08-01 00:00:00.000
8523,20110801,6,5,1,62,1065.0,2011-08-01 00:00:00.000
8524,20110801,6,5,1,65,241.0,2011-08-01 00:00:00.000
8525,20110801,6,5,2,65,100.0,2011-08-01 00:00:00.000
8526,20110801,6,5,1,66,218.0,2011-08-01 00:00:00.000
8527,20110801,6,5,2,66,100.0,2011-08-01 00:00:00.000
8528,20110801,6,5,1,67,111.0,2011-08-01 00:00:00.000
8529,20110801,6,5,2,67,70.0,2011-08-01 00:00:00.000
8530,20110801,6,5,2,68,50.0,2011-08-01 00:00:00.000
8531,20110801,6,5,1,68,81.0,2011-08-01 00:00:00.000
8532,20110801,6,5,1,69,24.0,2011-08-01 00:00:00.000
8533,20110801,6,5,2,71,40.0,2011-08-01 00:00:00.000
8534,20110801,6,5,1,71,29.0,2011-08-01 00:00:00.000
8535,20110801,6,5,1,73,148.0,2011-08-01 00:00:00.000
8536,20110801,6,5,2,73,120.0,2011-08-01 00:00:00.000
8537,20110801,6,5,2,74,100.0,2011-08-01 00:00:00.000
8538,20110801,6,5,1,74,148.0,2011-08-01 00:00:00.000
8539,20110801,6,5,2,76,100.0,2011-08-01 00:00:00.000
8540,20110801,6,5,1,76,169.0,2011-08-01 00:00:00.000
8541,20110801,6,5,2,77,200.0,2011-08-01 00:00:00.000
8542,20110801,6,5,1,77,304.0,2011-08-01 00:00:00.000
8543,20110801,6,5,2,78,60.0,2011-08-01 00:00:00.000
8544,20110801,6,5,1,78,90.0,2011-08-01 00:00:00.000
8545,20110801,6,5,1,80,334.0,2011-08-01 00:00:00.000
8546,20110801,6,5,2,80,200.0,2011-08-01 00:00:00.000
8547,20110801,6,5,2,81,200.0,2011-08-01 00:00:00.000
8548,20110801,6,5,1,81,207.0,2011-08-01 00:00:00.000
8549,20110801,6,5,1,82,21.0,2011-08-01 00:00:00.000
8550,20110801,6,5,2,82,10.0,2011-08-01 00:00:00.000
8551,20110801,6,5,1,83,72.0,2011-08-01 00:00:00.000
8552,20110801,6,5,2,83,50.0,2011-08-01 00:00:00.000
8553,20110801,6,5,1,84,62.0,2011-08-01 00:00:00.000
8554,20110801,6,5,2,84,40.0,2011-08-01 00:00:00.000
8555,20110801,6,5,2,85,40.0,2011-08-01 00:00:00.000
8556,20110801,6,5,1,85,58.0,2011-08-01 00:00:00.000
8557,20110801,6,5,1,87,293.0,2011-08-01 00:00:00.000
8558,20110801,6,5,2,87,200.0,2011-08-01 00:00:00.000
8559,20110801,6,5,1,89,94.0,2011-08-01 00:00:00.000
8560,20110801,6,5,1,90,144.0,2011-08-01 00:00:00.000
8561,20110801,6,5,1,91,-115.0,2011-08-01 00:00:00.000
8562,20110801,6,5,1,92,192.0,2011-08-01 00:00:00.000
8563,20110801,6,5,1,94,47.0,2011-08-01 00:00:00.000
8564,20110801,6,5,1,96,5.0,2011-08-01 00:00:00.000
8565,20110801,6,6,1,52,7493.0,2011-08-01 00:00:00.000
8566,20110801,6,6,2,52,7500.0,2011-08-01 00:00:00.000
8567,20110801,6,6,2,53,12400.0,2011-08-01 00:00:00.000
8568,20110801,6,6,1,53,11240.0,2011-08-01 00:00:00.000
8569,20110801,6,6,1,56,113703.0,2011-08-01 00:00:00.000
8570,20110801,6,6,2,56,125100.0,2011-08-01 00:00:00.000
8571,20110801,6,6,2,57,8700.0,2011-08-01 00:00:00.000
8572,20110801,6,6,1,57,6244.0,2011-08-01 00:00:00.000
8573,20110801,6,6,2,60,18100.0,2011-08-01 00:00:00.000
8574,20110801,6,6,1,60,18018.0,2011-08-01 00:00:00.000
8575,20110801,6,6,2,61,1300.0,2011-08-01 00:00:00.000
8576,20110801,6,6,1,61,1441.0,2011-08-01 00:00:00.000
8577,20110801,6,6,1,62,1621.0,2011-08-01 00:00:00.000
8578,20110801,6,6,2,62,1100.0,2011-08-01 00:00:00.000
8579,20110801,6,6,2,63,6500.0,2011-08-01 00:00:00.000
8580,20110801,6,6,1,63,9742.0,2011-08-01 00:00:00.000
8581,20110801,6,6,1,65,369.0,2011-08-01 00:00:00.000
8582,20110801,6,6,2,65,280.0,2011-08-01 00:00:00.000
8583,20110801,6,6,2,66,280.0,2011-08-01 00:00:00.000
8584,20110801,6,6,1,66,335.0,2011-08-01 00:00:00.000
8585,20110801,6,6,1,67,168.0,2011-08-01 00:00:00.000
8586,20110801,6,6,2,67,100.0,2011-08-01 00:00:00.000
8587,20110801,6,6,2,68,100.0,2011-08-01 00:00:00.000
8588,20110801,6,6,1,68,127.0,2011-08-01 00:00:00.000
8589,20110801,6,6,1,69,37.0,2011-08-01 00:00:00.000
8590,20110801,6,6,2,71,50.0,2011-08-01 00:00:00.000
8591,20110801,6,6,1,71,36.0,2011-08-01 00:00:00.000
8592,20110801,6,6,2,72,380.0,2011-08-01 00:00:00.000
8593,20110801,6,6,1,72,731.0,2011-08-01 00:00:00.000
8594,20110801,6,6,2,73,220.0,2011-08-01 00:00:00.000
8595,20110801,6,6,1,73,224.0,2011-08-01 00:00:00.000
8596,20110801,6,6,1,74,164.0,2011-08-01 00:00:00.000
8597,20110801,6,6,2,74,100.0,2011-08-01 00:00:00.000
8598,20110801,6,6,1,76,2328.0,2011-08-01 00:00:00.000
8599,20110801,6,6,2,76,1500.0,2011-08-01 00:00:00.000
8600,20110801,6,6,1,77,438.0,2011-08-01 00:00:00.000
8601,20110801,6,6,2,77,380.0,2011-08-01 00:00:00.000
8602,20110801,6,6,2,78,100.0,2011-08-01 00:00:00.000
8603,20110801,6,6,1,78,129.0,2011-08-01 00:00:00.000
8604,20110801,6,6,1,80,501.0,2011-08-01 00:00:00.000
8605,20110801,6,6,2,80,480.0,2011-08-01 00:00:00.000
8606,20110801,6,6,1,81,310.0,2011-08-01 00:00:00.000
8607,20110801,6,6,2,81,280.0,2011-08-01 00:00:00.000
8608,20110801,6,6,1,82,32.0,2011-08-01 00:00:00.000
8609,20110801,6,6,2,82,30.0,2011-08-01 00:00:00.000
8610,20110801,6,6,1,83,112.0,2011-08-01 00:00:00.000
8611,20110801,6,6,2,83,100.0,2011-08-01 00:00:00.000
8612,20110801,6,6,1,84,100.0,2011-08-01 00:00:00.000
8613,20110801,6,6,2,84,80.0,2011-08-01 00:00:00.000
8614,20110801,6,6,1,85,89.0,2011-08-01 00:00:00.000
8615,20110801,6,6,2,85,80.0,2011-08-01 00:00:00.000
8616,20110801,6,6,1,87,410.0,2011-08-01 00:00:00.000
8617,20110801,6,6,2,87,380.0,2011-08-01 00:00:00.000
8618,20110801,6,6,1,89,150.0,2011-08-01 00:00:00.000
8619,20110801,6,6,1,90,231.0,2011-08-01 00:00:00.000
8620,20110801,6,6,1,91,-185.0,2011-08-01 00:00:00.000
8621,20110801,6,6,1,92,308.0,2011-08-01 00:00:00.000
8622,20110801,6,6,1,94,11521.0,2011-08-01 00:00:00.000
8623,20110801,6,6,1,96,7.0,2011-08-01 00:00:00.000
8624,20110801,6,6,1,97,356.0,2011-08-01 00:00:00.000
8625,20110801,6,6,1,99,47500.0,2011-08-01 00:00:00.000
8626,20110801,6,6,2,101,449600.0,2011-08-01 00:00:00.000
8627,20110801,6,6,1,101,374699.0,2011-08-01 00:00:00.000
8628,20110801,6,7,1,4,547222.0,2011-08-01 00:00:00.000
8629,20110801,6,7,1,6,423716.0,2011-08-01 00:00:00.000
8630,20110801,6,7,1,7,14956.0,2011-08-01 00:00:00.000
8631,20110801,6,7,1,8,8474.0,2011-08-01 00:00:00.000
8632,20110801,6,7,1,13,65464.0,2011-08-01 00:00:00.000
8633,20110801,6,7,1,14,38558.0,2011-08-01 00:00:00.000
8634,20110801,6,7,1,15,89827.0,2011-08-01 00:00:00.000
8635,20110801,6,7,1,18,9604.0,2011-08-01 00:00:00.000
8636,20110801,6,7,1,19,30604.0,2011-08-01 00:00:00.000
8637,20110801,6,7,1,20,9315.0,2011-08-01 00:00:00.000
8638,20110801,6,7,1,21,113177.0,2011-08-01 00:00:00.000
8639,20110801,6,7,1,22,8321.0,2011-08-01 00:00:00.000
8640,20110801,6,7,1,23,3402.0,2011-08-01 00:00:00.000
8641,20110801,6,7,1,24,17074.0,2011-08-01 00:00:00.000
8642,20110801,6,7,1,28,15696.0,2011-08-01 00:00:00.000
8643,20110801,6,7,1,29,120090.0,2011-08-01 00:00:00.000
8644,20110801,6,7,1,31,96234.0,2011-08-01 00:00:00.000
8645,20110801,6,7,1,32,20237.0,2011-08-01 00:00:00.000
8646,20110801,6,7,1,33,17529.0,2011-08-01 00:00:00.000
8647,20110801,6,7,1,34,26990.0,2011-08-01 00:00:00.000
8648,20110801,6,7,1,35,117169.0,2011-08-01 00:00:00.000
8649,20110801,6,7,1,37,105451.0,2011-08-01 00:00:00.000
8650,20110801,6,7,1,38,21951.0,2011-08-01 00:00:00.000
8651,20110801,6,7,1,39,92139.0,2011-08-01 00:00:00.000
8652,20110801,6,7,1,40,22906.0,2011-08-01 00:00:00.000
8653,20110801,6,7,1,43,2510717.0,2011-08-01 00:00:00.000
8654,20110801,6,7,1,46,361904.0,2011-08-01 00:00:00.000
8655,20110801,6,7,1,100,16000.0,2011-08-01 00:00:00.000
8656,20110801,7,1,2,60,39100.0,2011-08-01 00:00:00.000
8657,20110801,7,1,1,60,34880.0,2011-08-01 00:00:00.000
8658,20110801,7,1,1,61,4185.0,2011-08-01 00:00:00.000
8659,20110801,7,1,2,61,3700.0,2011-08-01 00:00:00.000
8660,20110801,7,1,2,62,2800.0,2011-08-01 00:00:00.000
8661,20110801,7,1,1,62,2441.0,2011-08-01 00:00:00.000
8662,20110801,7,1,1,65,512.0,2011-08-01 00:00:00.000
8663,20110801,7,1,2,65,650.0,2011-08-01 00:00:00.000
8664,20110801,7,1,2,66,550.0,2011-08-01 00:00:00.000
8665,20110801,7,1,1,66,465.0,2011-08-01 00:00:00.000
8666,20110801,7,1,1,67,240.0,2011-08-01 00:00:00.000
8667,20110801,7,1,2,67,280.0,2011-08-01 00:00:00.000
8668,20110801,7,1,1,68,176.0,2011-08-01 00:00:00.000
8669,20110801,7,1,2,68,200.0,2011-08-01 00:00:00.000
8670,20110801,7,1,1,69,51.0,2011-08-01 00:00:00.000
8671,20110801,7,1,1,71,64.0,2011-08-01 00:00:00.000
8672,20110801,7,1,2,71,90.0,2011-08-01 00:00:00.000
8673,20110801,7,1,2,73,400.0,2011-08-01 00:00:00.000
8674,20110801,7,1,1,73,332.0,2011-08-01 00:00:00.000
8675,20110801,7,1,1,74,215.0,2011-08-01 00:00:00.000
8676,20110801,7,1,2,74,200.0,2011-08-01 00:00:00.000
8677,20110801,7,1,2,76,480.0,2011-08-01 00:00:00.000
8678,20110801,7,1,1,76,400.0,2011-08-01 00:00:00.000
8679,20110801,7,1,1,77,720.0,2011-08-01 00:00:00.000
8680,20110801,7,1,2,77,850.0,2011-08-01 00:00:00.000
8681,20110801,7,1,2,78,280.0,2011-08-01 00:00:00.000
8682,20110801,7,1,1,78,214.0,2011-08-01 00:00:00.000
8683,20110801,7,1,1,80,831.0,2011-08-01 00:00:00.000
8684,20110801,7,1,2,80,950.0,2011-08-01 00:00:00.000
8685,20110801,7,1,1,81,514.0,2011-08-01 00:00:00.000
8686,20110801,7,1,2,81,650.0,2011-08-01 00:00:00.000
8687,20110801,7,1,1,82,51.0,2011-08-01 00:00:00.000
8688,20110801,7,1,2,82,60.0,2011-08-01 00:00:00.000
8689,20110801,7,1,1,83,180.0,2011-08-01 00:00:00.000
8690,20110801,7,1,2,83,200.0,2011-08-01 00:00:00.000
8691,20110801,7,1,2,84,200.0,2011-08-01 00:00:00.000
8692,20110801,7,1,1,84,155.0,2011-08-01 00:00:00.000
8693,20110801,7,1,2,85,200.0,2011-08-01 00:00:00.000
8694,20110801,7,1,1,85,144.0,2011-08-01 00:00:00.000
8695,20110801,7,1,1,87,720.0,2011-08-01 00:00:00.000
8696,20110801,7,1,2,87,850.0,2011-08-01 00:00:00.000
8697,20110801,7,1,1,89,151.0,2011-08-01 00:00:00.000
8698,20110801,7,1,1,90,232.0,2011-08-01 00:00:00.000
8699,20110801,7,1,1,91,-186.0,2011-08-01 00:00:00.000
8700,20110801,7,1,1,92,310.0,2011-08-01 00:00:00.000
8701,20110801,7,1,1,94,266.0,2011-08-01 00:00:00.000
