ProductKey,CultureName,ProductDescription
267,Welsh,"Mae'r FfrÉm LL yn sicrhau reid ddiogel a chyfforddus, wrth leddfu ysgytiadau mewn ffrÉm alwminiwm am bris rhesymol."
267,Zulu,"Ifremu le LL lihlinzeka ukugibela ngokuthokomala, ngenkathi inikeza ukumuncwa kwebhampu ekusezingeni eliphezulu ngokwenani lefremu ye-aluminiyamu."
268,Afrikaans,"Die LL-raam bied 'n veilige, gemaklike rit, terwyl dit met 'n waarde-vir-geld aluminiumraam voortreflike stampabsorpsie verskaf."
268,Albanian,"Trupi LL prej alumini, ofron njâ ngarje tâ rehatshme dhe tâ sigurt, njâ amortizim tâ shkâlqyer tâ goditjeve, pâr njâ raport shumâ tâ mirâ cilâsi-ámim."
268,Basque,"LL koadroak gidatze-esperientzia segurua eta erosoa eskaintzen dizu, baita kolpeen indargetze handiagoa ere, prezio bikaineko aluminiozko markoari esker."
268,Bosnian (Cyrillic),"LL ??? ????? ??????? ? ?????? ?????, ??? ? ?????????? ?????????? ????????? ?? ?????????? ?????? ?????????????? ????."
268,Bosnian (Latin),"LL ram pruza sigurnu i udobnu voznju, kao i prvoklasnu apsorpciju neravnina uz ekonomicnu cijenu aluminijumskog rama."
268,Brazilian,O quadro LL proporciona uma conduáao segura e confort†vel enquanto oferece uma absoráao de impacto excepcional em um quadro de alum°nio a um preáo vantajoso.
268,Bulgarian,"????????? ?????????? LL ????? ????????? ????????? ? ?????? ??????????, ???? ?????????? ??-????? ??????????? ?? ???????????? ?? ????."
268,Catalan,El quadre LL permet una conducci¢ segura i cïmoda i presenta un esmorteãment de sotragades excel˙lent en un quadre d'alumini amb un preu assequible.
268,Chinese - Hongkong,LL ????????????,?????????????????????
268,Chinese - Trad,LL ???????????????,???????????????????????
268,Croatian,Cjenovno pristupacan aluminijski okvir LL pruza sigurnu i udobnu voznju uz vrhunsku apsorpciju neravnina.
268,Czech,Hlin°kovy r†m LL poskytuje bezpecnou pohodlnou j°zdu a nab°z° nejleps° tlumen° n†razu za rozumnou cenu.
268,Danish,LL-aluminiumstellet til en god pris giver en sikker og komfortabel cykeloplevelse med uovertruffen stodabsorbering.
268,Dutch,Het aluminium LL-frame zorgt voor veilig en comfortabel fietsen en combineert superieure schokabsorptie met een voordelige prijs.
268,Estonian,"LL-raam tagab turvalise ja mugava soidu, pakkudes porutustneelduvat vÑÑrtuspohise hinnaga alumiiniumraami."
268,Farsi,"???? LL? ?????? ????? ???? ? ????? ?? ???? ??? ?? ?????? ?? ????? ? ?? ??? ??? ??? ???? ?????????? ?? ????? ?? ?????? ???? ???? ??? ?????? ?? ???? ??? ??????? ???????? ???."
268,Finnish,Kohtuuhintainen LL-alumiinirunko takaa turvallisen ja mukavan ajon sekÑ erinomaisen iskunvaimennuksen.
268,Galician,"O cadro LL proporciona unha conduci¢n da bicicleta segura e confortable, ao mesmo tempo que ofrece unha absorci¢n dos impactos fenomenal nun cadro de aluminio de boa relaci¢n calidade-prezo."
268,Greek,"Á? LL Â??Î???Ó? ‡ÂÌ??Ó?‡ ?‡? ??ÓÂ? ÂÁ?? ?Î???Â? ?‡??? ?‡? Ó?‡??ÓÁ??? ‡„????Ì?Â? Á?? ??‡Î‡ÂÊ??, ÂÓ ??‡ „?‡?Â?? ‡???Ê????? ÊÓ ?‡?? Â??Â? Á?Ê??-‡„?Î?Â??."
268,Gujrati,"???????? ???? ?????? ??????????? ????? ?????? ???????? ???? ??????????? ?????? ?????, LL ????? ???????? ???????? ????? ???? ???? ??. "
268,Hindi,"LL ?????, ???? ????? ??? ?? ????? ?? ???? ?? ?????? ?? ??? ?? ??? ???? ???? ??????????? ????? ???, ?? ???????? ?? ???????? ????? ???? ??. "
268,Hungarian,"Az LL v†z egy kedvezo †r£ alum°niumv†z, amely biztons†gos Çs kÇnyelmes utaz†st biztos°t, ugyanakkor kiemelkedo m¢don nyeli el az £tegyenetlensÇgeket."
268,Icelandic,LL-stellid er _ëgilegt og † g¢du verdi. G¢d hîggdeyfing.
268,Indonesian,"Rangka LL memberikan kenyamanan dan keamanan bersepeda, sekaligus menyediakan peredam kejut superior pada rangka aluminium dengan harga murah."
268,Inuktitut,"x?lz LL x5b3Nq5gu4 wlx6gu4 wq3Ctx3D8N6tymJ6, Sv6b3Nq5goxEymJ6 nFC/4noxaym]JZu tuz xrr5g4n/6."
268,Irish,Sol†thra°onn an fr†ma LL rotha°ocht shl†n chompordach. Maola°onn an fr†ma al£manaim turraing° agus t† sÇ † thairiscint ar phraghas maith. 
268,Italian,"Il telaio LL in alluminio consente una guida confortevole, assorbimento d'urto eccellente per un ottimo rapporto tra qualitÖ e prezzo."
268,Kannada,???? ????? ????????? ???????? ????? ????????? ???????????? ?????? ??????? LL ?????? ???????? ????? ???????? ???????? ????? ?????????.ˇ
268,Kazakh,"LL ??????? ???????? ??? ???????? ???????????? ?????? ?????? ?????????? ?????????????? ???????????? ?????????? ??? ??????, ???????? ????? ?????? ???????."
268,Konkani,"LL ????? ???????? ??????? ????? ????? ????, ??????? ????? ?????? ?????? ???????? ????????? ??? ???? ????? ????."
268,Korean,???? ??? ?? ??? ???? LL ???? ??? ?? ?? ??? ?? ?? ??? ??? ???? ??????.
268,Latvian,"LL ramis nodrosina drosu un ertu brauksanu un amortize triecienus, pieskirot aluminija ramim papildu vertibu."
268,Lithuanian,Uz kokybe ivertintas LL aliumininis remas uztikrina saugu bei patogu vaziavima ir geresne smugiu absorbcija 
268,Luxenbourgish,"Mat dem LL-Kader fuert Dir sÇcher a komfortabel, a profitÇiert vun engem gânschtegen Aluminiumskader, deen StÇiss optimal absorbÇiert."
268,Macedonian,"LL ??????? ?????????? ??????? ? ?????? ??????, ??????? ?????????? ?????????? ?? ??????????? ?? ????? ??????? ?? ?? ??????? ?????? ?? ???????? ?? ?????????????? ?????."
268,Malaysian,"Rangka LL memberikan penunggangan yang selamat dan selesa, sambil menawarkan penyerapan hentakan bonggol yang lebih baik dalam rangka aluminium berharga nilai."
268,Maori,"Ko ta te anga LL tuku he haerenga ahuru, he haerenga haneanea, a, ka ngongo i nga tukinga, me ki, he mea whai wariu tika te anga konumohe nei."
268,Marathi,"LL ????????????? ????? ?????????? ????????????? ??????????????? ?????????? ????? ????? ????? ???? ????????, ?????? ???? ?????? ????."
268,Nepali,?????? LL ??????? ????? ?????-??? ?? ????????? ??????? ????? ?? ???????? ??? ?????? ???????? ??? ????? ?????? ??????
268,Norwegian,"Den rimelige LL-rammen av aluminium gir deg en trygg, behagelig tur, samtidig som den gir uovertruffen stotdemping."
268,Nynorsk,"Den rimelege LL-ramma av aluminium gir deg ein trygg, behageleg tur, samstundes som ho gir einestÜande stoytdemping."
268,Pashto,? LL ????? ?? ????? ???? ??? ? ???? ????? ? ???? ???? ?? ??? ?? ????? ???? ? ?????? ? ???? ??? ????.
268,Polish,"Aluminiowa rama LL umozliwia bezpieczna i komfortowa jazde i oferuje doskonale tlumienie wstrzas¢w, a wszystko to w bardzo przystepnej cenie."
268,Portuguese (European),"A Estrutura LL proporciona uma viagem segura e confort†vel, fornecendo ao mesmo tempo um avanáado sistema de amortecedores numa valiosa estrutura em alum°nio."
268,Punjabi,"LL ????? ???????? ??????? ????? ?????? ???? ??, ??? ??? ?? ???? ???? ?? ????????? ????? ??? ??? ???? ????? ??? ?????? ???"
268,Quecha,"LL siqipipim qawachikun allin kanapaq, sumaq tinkinampaq aluminyu patayuq."
268,Romanian,"Cadrul LL asigura o deplasare sigura si confortabila, oferind o absorbtie superioara a socurilor produse de denivelari åntr-un cadru de aluminiu la un pret competitiv."
268,Rumansh,Il rom LL d'aluminium porscha segirezza ed in confort excellent per in fitg bun pretsch.
268,Russian,"???? LL ???????????? ???????????? ? ???????? ? ???????, ??????????? ???????? ????? ?? ?????? ? ??????? ??????????? ???????????, ?????? ?? ???????? ????."
268,Serbian - Cyrillic,"LL ??? ????? ???????? ? ?????? ?????, ??? ? ?????????? ?????????? ????????? ?? ?????????? ???? ?????????????? ????."
268,Serbian - Latin,"LL ram pruza bezbednu i udobnu voznju, kao i prvoklasnu apsorpciju neravnina uz ekonomicnu cenu aluminijumskog rama."
268,Slovak,Hlin°kovy r†m LL umoznuje bezpecn£ a pohodln£ jazdu a pritom poskytuje skvelÇ tlmenie n†razov. Jeho cena zarucuje kvalitu.
268,Slovenian,Cenovno ugoden aluminijasti okvir LL z naprednim blazenjem tresljajev omogoca varno in udobno voznjo.
268,Spanish,"El cuadro LL ofrece seguridad y comodidad, permitiendo una amortiguaci¢n superior en un marco de aluminio"
268,Swahili,"Fremu ya LL hutoa uendeshaji salama na wenye starehe, il hali ikitoa ufyonzaji mwema wa kurushwa katika fremu ya alumini ya bei nafuu."
268,Swedish,PrisvÑrd LL-ram i aluminium som gîr cyklingen sÑker och komfortabel samtidigt som den erbjuder utmÑrkt dÑmpning vid ojÑmnheter.
268,Tamil,"LL ??????? ??????????? ????????? ??????? ??????????, ??? ????? ???????????? ????????? ?????????? ??????? ??????????? ???????? ???????????? ???????? ????? ??????????."
268,Telugu,"???? ???? ????? ?????? ??????????? ?????? ????????? ??????? ????????????? ???????????, LL ?????? ??????????? ?????????????? ??????? ???????????. "
268,Tswana,"Foreimi ya LL e dira gore o bolokesege fa o e pagame  e bile e botobetobe, e bile e na le disoko tsa mangope tsa maemo a a kwa godimo mo foreiming ya aluminiamo ya tlhotlhwa e e boleng.  "
268,Ukrainian,"??????????? ??????????? ???? ????? LL ?? ??????????? ????? ?????????? ???????? ?? ??????? ???????????, ??????? ?????????? ??????????? ?????????? ?????? ?? ????????? ??????."
268,Urdu,"LL ???? ???? ??? ???? ???? ??????? ???? ??? ???? ???? ??? ??? ?????? ??? ???? ????? ????? ???? ?? ????? ????? ???? ???"
268,Vietnamese,"Khung LL ta?o ca?m gia'c an toa`n thoa?i ma'i khi di xe, dì`ng tho`i dem la?i kha? nang gia?m so'c rÉ't cao vo'i khung nhìm co' gia' tri?."
268,Welsh,"Mae'r FfrÉm LL yn sicrhau reid ddiogel a chyfforddus, wrth leddfu ysgytiadau mewn ffrÉm alwminiwm am bris rhesymol."
268,Zulu,"Ifremu le LL lihlinzeka ukugibela ngokuthokomala, ngenkathi inikeza ukumuncwa kwebhampu ekusezingeni eliphezulu ngokwenani lefremu ye-aluminiyamu."
269,Afrikaans,"Die LL-raam bied 'n veilige, gemaklike rit, terwyl dit met 'n waarde-vir-geld aluminiumraam voortreflike stampabsorpsie verskaf."
269,Albanian,"Trupi LL prej alumini, ofron njâ ngarje tâ rehatshme dhe tâ sigurt, njâ amortizim tâ shkâlqyer tâ goditjeve, pâr njâ raport shumâ tâ mirâ cilâsi-ámim."
269,Basque,"LL koadroak gidatze-esperientzia segurua eta erosoa eskaintzen dizu, baita kolpeen indargetze handiagoa ere, prezio bikaineko aluminiozko markoari esker."
269,Bosnian (Cyrillic),"LL ??? ????? ??????? ? ?????? ?????, ??? ? ?????????? ?????????? ????????? ?? ?????????? ?????? ?????????????? ????."
269,Bosnian (Latin),"LL ram pruza sigurnu i udobnu voznju, kao i prvoklasnu apsorpciju neravnina uz ekonomicnu cijenu aluminijumskog rama."
269,Brazilian,O quadro LL proporciona uma conduáao segura e confort†vel enquanto oferece uma absoráao de impacto excepcional em um quadro de alum°nio a um preáo vantajoso.
269,Bulgarian,"????????? ?????????? LL ????? ????????? ????????? ? ?????? ??????????, ???? ?????????? ??-????? ??????????? ?? ???????????? ?? ????."
269,Catalan,El quadre LL permet una conducci¢ segura i cïmoda i presenta un esmorteãment de sotragades excel˙lent en un quadre d'alumini amb un preu assequible.
269,Chinese - Hongkong,LL ????????????,?????????????????????
269,Chinese - Trad,LL ???????????????,???????????????????????
269,Croatian,Cjenovno pristupacan aluminijski okvir LL pruza sigurnu i udobnu voznju uz vrhunsku apsorpciju neravnina.
269,Czech,Hlin°kovy r†m LL poskytuje bezpecnou pohodlnou j°zdu a nab°z° nejleps° tlumen° n†razu za rozumnou cenu.
269,Danish,LL-aluminiumstellet til en god pris giver en sikker og komfortabel cykeloplevelse med uovertruffen stodabsorbering.
269,Dutch,Het aluminium LL-frame zorgt voor veilig en comfortabel fietsen en combineert superieure schokabsorptie met een voordelige prijs.
269,Estonian,"LL-raam tagab turvalise ja mugava soidu, pakkudes porutustneelduvat vÑÑrtuspohise hinnaga alumiiniumraami."
269,Farsi,"???? LL? ?????? ????? ???? ? ????? ?? ???? ??? ?? ?????? ?? ????? ? ?? ??? ??? ??? ???? ?????????? ?? ????? ?? ?????? ???? ???? ??? ?????? ?? ???? ??? ??????? ???????? ???."
269,Finnish,Kohtuuhintainen LL-alumiinirunko takaa turvallisen ja mukavan ajon sekÑ erinomaisen iskunvaimennuksen.
269,Galician,"O cadro LL proporciona unha conduci¢n da bicicleta segura e confortable, ao mesmo tempo que ofrece unha absorci¢n dos impactos fenomenal nun cadro de aluminio de boa relaci¢n calidade-prezo."
269,Greek,"Á? LL Â??Î???Ó? ‡ÂÌ??Ó?‡ ?‡? ??ÓÂ? ÂÁ?? ?Î???Â? ?‡??? ?‡? Ó?‡??ÓÁ??? ‡„????Ì?Â? Á?? ??‡Î‡ÂÊ??, ÂÓ ??‡ „?‡?Â?? ‡???Ê????? ÊÓ ?‡?? Â??Â? Á?Ê??-‡„?Î?Â??."
269,Gujrati,"???????? ???? ?????? ??????????? ????? ?????? ???????? ???? ??????????? ?????? ?????, LL ????? ???????? ???????? ????? ???? ???? ??. "
269,Hindi,"LL ?????, ???? ????? ??? ?? ????? ?? ???? ?? ?????? ?? ??? ?? ??? ???? ???? ??????????? ????? ???, ?? ???????? ?? ???????? ????? ???? ??. "
269,Hungarian,"Az LL v†z egy kedvezo †r£ alum°niumv†z, amely biztons†gos Çs kÇnyelmes utaz†st biztos°t, ugyanakkor kiemelkedo m¢don nyeli el az £tegyenetlensÇgeket."
269,Icelandic,LL-stellid er _ëgilegt og † g¢du verdi. G¢d hîggdeyfing.
269,Indonesian,"Rangka LL memberikan kenyamanan dan keamanan bersepeda, sekaligus menyediakan peredam kejut superior pada rangka aluminium dengan harga murah."
269,Inuktitut,"x?lz LL x5b3Nq5gu4 wlx6gu4 wq3Ctx3D8N6tymJ6, Sv6b3Nq5goxEymJ6 nFC/4noxaym]JZu tuz xrr5g4n/6."
269,Irish,Sol†thra°onn an fr†ma LL rotha°ocht shl†n chompordach. Maola°onn an fr†ma al£manaim turraing° agus t† sÇ † thairiscint ar phraghas maith. 
269,Italian,"Il telaio LL in alluminio consente una guida confortevole, assorbimento d'urto eccellente per un ottimo rapporto tra qualitÖ e prezzo."
269,Kannada,???? ????? ????????? ???????? ????? ????????? ???????????? ?????? ??????? LL ?????? ???????? ????? ???????? ???????? ????? ?????????.ˇ
269,Kazakh,"LL ??????? ???????? ??? ???????? ???????????? ?????? ?????? ?????????? ?????????????? ???????????? ?????????? ??? ??????, ???????? ????? ?????? ???????."
269,Konkani,"LL ????? ???????? ??????? ????? ????? ????, ??????? ????? ?????? ?????? ???????? ????????? ??? ???? ????? ????."
269,Korean,???? ??? ?? ??? ???? LL ???? ??? ?? ?? ??? ?? ?? ??? ??? ???? ??????.
269,Latvian,"LL ramis nodrosina drosu un ertu brauksanu un amortize triecienus, pieskirot aluminija ramim papildu vertibu."
269,Lithuanian,Uz kokybe ivertintas LL aliumininis remas uztikrina saugu bei patogu vaziavima ir geresne smugiu absorbcija 
269,Luxenbourgish,"Mat dem LL-Kader fuert Dir sÇcher a komfortabel, a profitÇiert vun engem gânschtegen Aluminiumskader, deen StÇiss optimal absorbÇiert."
269,Macedonian,"LL ??????? ?????????? ??????? ? ?????? ??????, ??????? ?????????? ?????????? ?? ??????????? ?? ????? ??????? ?? ?? ??????? ?????? ?? ???????? ?? ?????????????? ?????."
269,Malaysian,"Rangka LL memberikan penunggangan yang selamat dan selesa, sambil menawarkan penyerapan hentakan bonggol yang lebih baik dalam rangka aluminium berharga nilai."
269,Maori,"Ko ta te anga LL tuku he haerenga ahuru, he haerenga haneanea, a, ka ngongo i nga tukinga, me ki, he mea whai wariu tika te anga konumohe nei."
269,Marathi,"LL ????????????? ????? ?????????? ????????????? ??????????????? ?????????? ????? ????? ????? ???? ????????, ?????? ???? ?????? ????."
269,Nepali,?????? LL ??????? ????? ?????-??? ?? ????????? ??????? ????? ?? ???????? ??? ?????? ???????? ??? ????? ?????? ??????
269,Norwegian,"Den rimelige LL-rammen av aluminium gir deg en trygg, behagelig tur, samtidig som den gir uovertruffen stotdemping."
269,Nynorsk,"Den rimelege LL-ramma av aluminium gir deg ein trygg, behageleg tur, samstundes som ho gir einestÜande stoytdemping."
269,Pashto,? LL ????? ?? ????? ???? ??? ? ???? ????? ? ???? ???? ?? ??? ?? ????? ???? ? ?????? ? ???? ??? ????.
269,Polish,"Aluminiowa rama LL umozliwia bezpieczna i komfortowa jazde i oferuje doskonale tlumienie wstrzas¢w, a wszystko to w bardzo przystepnej cenie."
269,Portuguese (European),"A Estrutura LL proporciona uma viagem segura e confort†vel, fornecendo ao mesmo tempo um avanáado sistema de amortecedores numa valiosa estrutura em alum°nio."
269,Punjabi,"LL ????? ???????? ??????? ????? ?????? ???? ??, ??? ??? ?? ???? ???? ?? ????????? ????? ??? ??? ???? ????? ??? ?????? ???"
269,Quecha,"LL siqipipim qawachikun allin kanapaq, sumaq tinkinampaq aluminyu patayuq."
269,Romanian,"Cadrul LL asigura o deplasare sigura si confortabila, oferind o absorbtie superioara a socurilor produse de denivelari åntr-un cadru de aluminiu la un pret competitiv."
269,Rumansh,Il rom LL d'aluminium porscha segirezza ed in confort excellent per in fitg bun pretsch.
269,Russian,"???? LL ???????????? ???????????? ? ???????? ? ???????, ??????????? ???????? ????? ?? ?????? ? ??????? ??????????? ???????????, ?????? ?? ???????? ????."
269,Serbian - Cyrillic,"LL ??? ????? ???????? ? ?????? ?????, ??? ? ?????????? ?????????? ????????? ?? ?????????? ???? ?????????????? ????."
269,Serbian - Latin,"LL ram pruza bezbednu i udobnu voznju, kao i prvoklasnu apsorpciju neravnina uz ekonomicnu cenu aluminijumskog rama."
269,Slovak,Hlin°kovy r†m LL umoznuje bezpecn£ a pohodln£ jazdu a pritom poskytuje skvelÇ tlmenie n†razov. Jeho cena zarucuje kvalitu.
269,Slovenian,Cenovno ugoden aluminijasti okvir LL z naprednim blazenjem tresljajev omogoca varno in udobno voznjo.
269,Spanish,"El cuadro LL ofrece seguridad y comodidad, permitiendo una amortiguaci¢n superior en un marco de aluminio"
269,Swahili,"Fremu ya LL hutoa uendeshaji salama na wenye starehe, il hali ikitoa ufyonzaji mwema wa kurushwa katika fremu ya alumini ya bei nafuu."
269,Swedish,PrisvÑrd LL-ram i aluminium som gîr cyklingen sÑker och komfortabel samtidigt som den erbjuder utmÑrkt dÑmpning vid ojÑmnheter.
269,Tamil,"LL ??????? ??????????? ????????? ??????? ??????????, ??? ????? ???????????? ????????? ?????????? ??????? ??????????? ???????? ???????????? ???????? ????? ??????????."
269,Telugu,"???? ???? ????? ?????? ??????????? ?????? ????????? ??????? ????????????? ???????????, LL ?????? ??????????? ?????????????? ??????? ???????????. "
269,Tswana,"Foreimi ya LL e dira gore o bolokesege fa o e pagame  e bile e botobetobe, e bile e na le disoko tsa mangope tsa maemo a a kwa godimo mo foreiming ya aluminiamo ya tlhotlhwa e e boleng.  "
269,Ukrainian,"??????????? ??????????? ???? ????? LL ?? ??????????? ????? ?????????? ???????? ?? ??????? ???????????, ??????? ?????????? ??????????? ?????????? ?????? ?? ????????? ??????."
269,Urdu,"LL ???? ???? ??? ???? ???? ??????? ???? ??? ???? ???? ??? ??? ?????? ??? ???? ????? ????? ???? ?? ????? ????? ???? ???"
269,Vietnamese,"Khung LL ta?o ca?m gia'c an toa`n thoa?i ma'i khi di xe, dì`ng tho`i dem la?i kha? nang gia?m so'c rÉ't cao vo'i khung nhìm co' gia' tri?."
269,Welsh,"Mae'r FfrÉm LL yn sicrhau reid ddiogel a chyfforddus, wrth leddfu ysgytiadau mewn ffrÉm alwminiwm am bris rhesymol."
269,Zulu,"Ifremu le LL lihlinzeka ukugibela ngokuthokomala, ngenkathi inikeza ukumuncwa kwebhampu ekusezingeni eliphezulu ngokwenani lefremu ye-aluminiyamu."
270,Afrikaans,"Die LL-raam bied 'n veilige, gemaklike rit, terwyl dit met 'n waarde-vir-geld aluminiumraam voortreflike stampabsorpsie verskaf."
